7.474180723894210132e+02,8.766704032449897568e+02,1.013095388669396471e+03,1.152753449491803394e+03,1.290531962313036274e+03,1.420190300786978469e+03,1.534503010839480567e+03,1.625511834459738338e+03,1.684888943191293720e+03,1.704403229126732640e+03,1.676469628221160519e+03,1.594749371028303131e+03,1.454758184240154606e+03,1.254431329260427447e+03,9.945904041365029116e+02,6.792581931038226912e+02,3.157751533469041192e+02,-8.531566438287373444e+01,-5.106301635149972640e+02,-9.445442783062867420e+02,-1.370004428480777733e+03,-1.769495173785646330e+03,-2.126093671448234090e+03,-2.424528472238077029e+03,-2.652156002207765596e+03,-2.799772609822461163e+03,-2.862193115803613637e+03,-2.838547138563686531e+03,-2.732269921674480429e+03,-2.550792159109712884e+03,-2.304960318528261723e+03,-2.008242247133493038e+03,-1.675789959727484529e+03,-1.323440815206367915e+03,-9.667391378906607997e+02,-6.200531144850691589e+02,-2.958478000842378606e+02,-4.156299496033625474e+00,2.477299509364352730e+02,4.553519345114287376e+02,6.169737429837880427e+02,7.333068849145984132e+02,8.071116258011766149e+02,8.427231060422368500e+02,8.455492249286157858e+02,8.215822606318305361e+02,7.769580970517545211e+02,7.175870796592434999e+02,6.488702228884044416e+02,5.755048584899119533e+02
8.766704032449897568e+02,1.030655205118537651e+03,1.194103532833168856e+03,1.362621247015398922e+03,1.530438498926127522e+03,1.690446754944215172e+03,1.834347533943502867e+03,1.952926224043601223e+03,2.036455025541666146e+03,2.075217193783691982e+03,2.060131206452828337e+03,1.983439541328103587e+03,1.839414021769468491e+03,1.625019912340386554e+03,1.340475795862768337e+03,9.896470829221823351e+02,5.802185792362764687e+02,1.236058929525317893e+02,-3.654142329411446326e+02,-8.693500198579897642e+02,-1.368886139921887434e+03,-1.843964175190411879e+03,-2.274974286768344882e+03,-2.643965709328907906e+03,-2.935777832690110245e+03,-3.138997607491910458e+03,-3.246662712698357154e+03,-3.256652051283760557e+03,-3.171733348199298234e+03,-2.999268805145474289e+03,-2.750610459608430119e+03,-2.440243740199932290e+03,-2.084757879138483077e+03,-1.701733392201359493e+03,-1.308638924048830859e+03,-9.218226970065597925e+02,-5.556689605549721591e+02,-2.219693927100373401e+02,7.046399669383775688e+01,3.159415149050244054e+02,5.118123467227920287e+02,6.581904252442352572e+02,7.575365345302082005e+02,8.141491045610200672e+02,8.336159827056490030e+02,8.222744454104082479e+02,7.867181259247938669e+02,7.333788445002199978e+02,6.681999845721561542e+02,5.964073226963412253e+02
1.013095388669396471e+03,1.194103532833168856e+03,1.387401529756989930e+03,1.588204634089485808e+03,1.790138887066920006e+03,1.985263509974472072e+03,2.164217983019979329e+03,2.316510281175451837e+03,2.430952589615978468e+03,2.496237697090080928e+03,2.501634099910542318e+03,2.437762044815883200e+03,2.297398064283312124e+03,2.076243968171767847e+03,1.773589650747827591e+03,1.392799020289174223e+03,9.415558236467956021e+02,4.318212572449319282e+02,-1.205227923820720264e+02,-6.963440362964324777e+02,-1.274213322101028552e+03,-1.831582441915818436e+03,-2.346102589500615068e+03,-2.796982349052802874e+03,-3.166276116494558664e+03,-3.439996709796389041e+03,-3.608959661545086419e+03,-3.669290020133846156e+03,-3.622552941291317438e+03,-3.475503574279818622e+03,-3.239485937737500535e+03,-2.929540892925176649e+03,-2.563306748614692879e+03,-2.159810199427295174e+03,-1.738249127277118987e+03,-1.316862475559940094e+03,-9.119673047008675439e+02,-5.372215456607253827e+02,-2.031457392679387226e+02,8.308880356727485150e+01,3.176216818163423454e+02,4.996504962089350101e+02,6.310123849576475550e+02,7.156560292062933968e+02,7.590608780296943223e+02,7.676556666080887226e+02,7.482795620718559348e+02,7.077180390984656242e+02,6.523334369440485716e+02,5.877984735497495876e+02
1.152753449491803394e+03,1.362621247015398922e+03,1.588204634089485808e+03,1.824435532466490713e+03,2.064438697592760036e+03,2.299531084625181393e+03,2.519357396746268932e+03,2.712181863940781568e+03,2.865345552050252081e+03,2.965884337905291432e+03,3.001286066972806111e+03,2.960347821765868048e+03,2.834077582492307101e+03,2.616571002185948601e+03,2.305785669678043632e+03,1.904133893292545508e+03,1.418821877361766610e+03,8.618784729398614672e+02,2.498397145956339500e+02,-3.969157055354365866e+02,-1.055152773137311669e+03,-1.700029176665204659e+03,-2.306519918582821447e+03,-2.850909733249651254e+03,-3.312234888239424436e+03,-3.673556960101048389e+03,-3.922964107538077769e+03,-4.054219029874497664e+03,-4.067004690600489994e+03,-3.966755490600086887e+03,-3.764098827994695966e+03,-3.473965797609845595e+03,-3.114456588754100721e+03,-2.705563315524413156e+03,-2.267859191613163603e+03,-1.821258138702078668e+03,-1.383934375642440500e+03,-9.714695909673632741e+02,-5.962689328467583891e+02,-2.672594697198281892e+02,1.014099666177894221e+01,2.338183676317357254e+02,4.045690380708391558e+02,5.255768697212793086e+02,6.018201965895843841e+02,6.394648424139070357e+02,6.452907140827752528e+02,6.261881976113284054e+02,5.887479910040140112e+02,5.389556622344609877e+02
1.290531962313036274e+03,1.530438498926127522e+03,1.790138887066920006e+03,2.064438697592760036e+03,2.346122202475145514e+03,2.625918455449665998e+03,2.892612547039911533e+03,3.133326131493995945e+03,3.333980311946261281e+03,3.479939098267395821e+03,3.556813863853289604e+03,3.551390047266636429e+03,3.452618779804683982e+03,3.252600472220161464e+03,2.947476988794691351e+03,2.538145904469047764e+03,2.030715886151001996e+03,1.436636959184159196e+03,7.724627130312924237e+02,5.923161698297072064e+01,-6.785112278265994519e+02,-1.413995923649669749e+03,-2.119725967523740565e+03,-2.769081448328884107e+03,-3.337901993918897915e+03,-3.805922495552842520e+03,-4.157945667123530257e+03,-4.384658301649981695e+03,-4.483030257837152931e+03,-4.456273199340974315e+03,-4.313375697634462995e+03,-4.068268153209562115e+03,-3.738701186628065443e+03,-3.344941724946403156e+03,-2.908400253255481402e+03,-2.450300329376912941e+03,-1.990488556831855476e+03,-1.546461999536448502e+03,-1.132663492209167543e+03,-7.600667710013622127e+02,-4.360460201647018721e+02,-1.645010039010158778e+02,5.380864364041075731e+01,2.207771453622422086e+02,3.403752941039919051e+02,4.180406459440446270e+02,4.600862206063283111e+02,4.731678890241182671e+02,4.638381065505645893e+02,4.382010282479569128e+02
1.420190300786978469e+03,1.690446754944215172e+03,1.985263509974472072e+03,2.299531084625181393e+03,2.625918455449665998e+03,2.954793762825256181e+03,3.274295519070421506e+03,3.570582917879456545e+03,3.828283023409519956e+03,4.031137503395409112e+03,4.162833036806191558e+03,4.207979072377975172e+03,4.153176282520260429e+03,3.988101251226250952e+03,3.706520148925498233e+03,3.307138635567678648e+03,2.794198660699362335e+03,2.177745959195906835e+03,1.473514512570216084e+03,7.024044879624511850e+02,-1.104345171822201763e+02,-9.368662756166361305e+02,-1.747293835004166795e+03,-2.512337818826023067e+03,-3.204538595705585522e+03,-3.799948283627335968e+03,-4.279486320054710632e+03,-4.629952742173581100e+03,-4.844624235199600662e+03,-4.923396012458393670e+03,-4.872473463724209068e+03,-4.703656760670017320e+03,-4.433295071620101226e+03,-4.081011383646658487e+03,-3.668312056742407549e+03,-3.217196468234724307e+03,-2.748872194552626297e+03,-2.282662096684448898e+03,-1.835164279142883061e+03,-1.419697478477156437e+03,-1.046036297033414940e+03,-7.204157099308927172e+02,-4.457646025763140187e+02,-2.221150205560427082e+02,-4.712769216525058624e+01,8.332525294925831361e+01,1.745737094313334978e+02,2.326029136412942933e+02,2.635786206500614526e+02,2.734637399675592633e+02
1.534503010839480567e+03,1.834347533943502867e+03,2.164217983019979329e+03,2.519357396746268932e+03,2.892612547039911533e+03,3.274295519070421506e+03,3.652196215049984858e+03,4.011779288522148818e+03,4.336588959497774340e+03,4.608870411752394830e+03,4.810397766124189729e+03,4.923477353545951701e+03,4.932073175123183319e+03,4.822981467250592686e+03,4.586965799105209044e+03,4.219755577551606621e+03,3.722811168102907686e+03,3.103769157651944624e+03,2.376501573867772095e+03,1.560751888333640409e+03,6.813459156548249211e+02,-2.329861575384993273e+02,-1.151103468424229277e+03,-2.041159216899249259e+03,-2.872389343709329296e+03,-3.616847538418419390e+03,-4.250951841124841849e+03,-4.756724248673438524e+03,-5.122632470722361177e+03,-5.343979244359777113e+03,-5.422825374035390269e+03,-5.367473436983063948e+03,-5.191575539000108620e+03,-4.912956957854967186e+03,-4.552265419625884533e+03,-4.131561935222852298e+03,-3.672963827482958095e+03,-3.197435342351255713e+03,-2.723798591806768400e+03,-2.268010639789655215e+03,-1.842724578257390931e+03,-1.457126441427049485e+03,-1.117018164360303899e+03,-8.251010882241118907e+02,-5.814054418963797843e+02,-3.838086426687406743e+02,-2.285883235426599356e+02,-1.109634021907177583e+02,-2.558671157096470949e+01,3.303584216804500784e+01
1.625511834459738338e+03,1.952926224043601223e+03,2.316510281175451837e+03,2.712181863940781568e+03,3.133326131493995945e+03,3.570582917879456545e+03,4.011779288522148818e+03,4.442046023338129089e+03,4.844148170408798251e+03,5.199046177723515939e+03,5.486685952885205552e+03,5.686994718504549382e+03,5.781036573871931978e+03,5.752259612782070690e+03,5.587747943733724242e+03,5.279379647118286812e+03,4.824787832734775293e+03,4.228028034253911756e+03,3.499871658102584206e+03,2.657671331565383298e+03,1.724777756778255025e+03,7.295259609218056767e+02,-2.961522551026013730e+02,-1.318397545305090489e+03,-2.303254080558456735e+03,-3.218525757053594589e+03,-4.035516985488377031e+03,-4.730527179594176232e+03,-5.285990322645842753e+03,-5.691183369831067466e+03,-5.942466137534879635e+03,-6.043056457449888512e+03,-6.002383334328507772e+03,-5.835093676724527541e+03,-5.559811814028615117e+03,-5.197763649457505380e+03,-4.771378483623493594e+03,-4.302972159361650483e+03,-3.813597212176910034e+03,-3.322121905265163150e+03,-2.844573471862109727e+03,-2.393754602397804774e+03,-1.979118800648057459e+03,-1.606871617752035945e+03,-1.280252073726494018e+03,-9.999420931867172158e+02,-7.645510934090513047e+02,-5.711269959823756608e+02,-4.156525761293607388e+02,-2.934957807153577960e+02
1.684888943191293720e+03,2.036455025541666146e+03,2.430952589615978468e+03,2.865345552050252081e+03,3.333980311946261281e+03,3.828283023409519956e+03,4.336588959497774340e+03,4.844148170408798251e+03,5.333345292204468933e+03,5.784159716072716037e+03,6.174875587929456742e+03,6.483030161443446559e+03,6.686565459252621622e+03,6.765124206183868409e+03,6.701409208964128993e+03,6.482508535956100786e+03,6.101079558764099602e+03,5.556285140666233019e+03,4.854386068379615608e+03,4.008915137977701306e+03,3.040388767879549505e+03,1.975549056150513024e+03,8.461692840085653415e+02,-3.125051368702557966e+02,-1.463574589555744296e+03,-2.570431765965118302e+03,-3.598693807968963938e+03,-4.517977867662054450e+03,-5.303392040560967871e+03,-5.936639630215549914e+03,-6.406669650624116912e+03,-6.709846510118701190e+03,-6.849652640721081298e+03,-6.835975227432064457e+03,-6.684058543797413222e+03,-6.413224113666808080e+03,-6.045470650996672703e+03,-5.604064458558888873e+03,-5.112219881799876021e+03,-4.591950657828736439e+03,-4.063149311674978890e+03,-3.542926078455759125e+03,-3.045213950896910319e+03,-2.580624677723593322e+03,-2.156523509468693646e+03,-1.777279084260324225e+03,-1.444639207691266165e+03,-1.158182917801581880e+03,-9.158031856537579642e+02,-7.141816627698246975e+02
1.704403229126732640e+03,2.075217193783691982e+03,2.496237697090080928e+03,2.965884337905291432e+03,3.479939098267395821e+03,4.031137503395409112e+03,4.608870411752394830e+03,5.199046177723515939e+03,5.784159716072716037e+03,6.343606326310615259e+03,6.854263804893698762e+03,7.291346840426702329e+03,7.629514139484916996e+03,7.844183068200558409e+03,7.912981303988224681e+03,7.817242914484472749e+03,7.543440294093967168e+03,7.084436032511929625e+03,6.440441891327936901e+03,5.619586415982836115e+03,4.638017853251542874e+03,3.519503210475937522e+03,2.294524517336955341e+03,9.989157624005931666e+02,-3.278757703347296797e+02,-1.644786241466323190e+03,-2.911248913273161179e+03,-4.089272729259128027e+03,-5.145337010678989827e+03,-6.051970322719182150e+03,-6.788910203467780775e+03,-7.343777702603890248e+03,-7.712242506291191603e+03,-7.897696439814033511e+03,-7.910491139377363652e+03,-7.766826149812535732e+03,-7.487394173014125045e+03,-7.095899471368637023e+03,-6.617563636918352131e+03,-6.077721360222561998e+03,-5.500589668084126970e+03,-4.908270093556157008e+03,-4.320017311780566160e+03,-3.751782652150467129e+03,-3.216018840583245947e+03,-2.721714936551389656e+03,-2.274618572503735777e+03,-1.877596430087104181e+03,-1.531082942897376142e+03,-1.233570597452407128e+03
